Id,FirstName,LastName,Company,Status,LeadSource,CreatedDate,AnnualRevenue,Sector,ProductInterest,State
00Q5cb45d4c3745,Henry,Doe,Soylent Corp 24,Closed - Converted,LinkedIn,2025-06-18,2733528,Insurance,Directors & Officers (D&O),Rio de Janeiro
00Q278beb551784,David,Johnson,Tyrell Corp 23,Working,Referral,2025-01-12,2696840,Financial Services,Group Health Insurance,Santa Catarina
00Q5b12a5c4af71,David,Thomas,MomCorp 31,Working,Web,2025-10-25,257471,Insurance,Commercial Property,Parana
00Q6e71a42bffdd,Bob,White,Umbrella Corp 93,Working,LinkedIn,2025-03-18,189524,Insurance,Cyber Liability Insurance,Parana
00Q797079449197,Eva,Brown,Initech 4,Closed - Converted,Partner,2025-08-22,360359,FinTech,Commercial Property,Sao Paulo
00Qe9f0e898544a,Frank,Williams,Initech 73,Working,Web,2025-04-26,286630,Retail,Pension Fund Management,Bahia
00Qff109a3727d6,John,Davis,Vandelay Ind 25,Closed - Converted,Trade Show,2025-03-24,260283,Insurance,Pension Fund Management,Sao Paulo
00Q435a0ce3f1c4,Charlie,Williams,LexCorp 45,Working,LinkedIn,2025-10-06,735858,Insurance,Cyber Liability Insurance,Minas Gerais
00Q6a47939dc143,Liam,Jackson,Oscorp 45,New,Partner,2025-03-17,5458530,FinTech,Directors & Officers (D&O),Bahia
00Q9056f4a00885,Jane,Moore,Soylent Corp 70,Closed - Converted,Partner,2025-05-02,2441332,Healthcare,Group Health Insurance,Parana
00Q8bd239a0214b,Liam,Harris,Gekko & Co 64,Closed - Converted,Referral,2025-11-08,3031434,Banking,Group Health Insurance,Minas Gerais
00Q8515d36e2126,Grace,Brown,Black Mesa 54,Working,Trade Show,2025-04-24,39809250,Financial Services,Pension Fund Management,Rio Grande do Sul
00Qa1e4cf7ba312,Grace,Anderson,Vandelay Ind 44,Closed - Converted,Partner,2025-10-19,2159526,Insurance,Cyber Liability Insurance,Santa Catarina
00Qd7c00b5e53b5,Frank,White,Vandelay Ind 43,New,Partner,2025-01-26,2292657,Insurance,Cyber Liability Insurance,Minas Gerais
00Q223d0dd3f28d,Frank,Anderson,Massive Dynamic 44,Working,Partner,2025-04-26,11973215,Financial Services,Corporate Life Insurance,Sao Paulo
00Qa60ef6a1c88c,Ivy,Johnson,MomCorp 22,Closed - Not Converted,LinkedIn,2025-09-28,13459409,Financial Services,Pension Fund Management,Parana
00Q0658f36f6399,Kelly,Taylor,Tyrell Corp 35,Working,Web,2025-10-06,381569,Retail,Commercial Property,Santa Catarina
00Qbfb614afb3e9,John,Doe,Cyberdyne 16,Closed - Converted,LinkedIn,2025-10-21,536154,Insurance,Directors & Officers (D&O),Minas Gerais
00Qf26925c50fe1,Grace,Doe,Globex 41,Working,Cold Call,2025-01-28,3604385,Insurance,Group Health Insurance,Rio de Janeiro
00Q9a2df0aef85f,Henry,Wilson,Vandelay Ind 76,Working,Cold Call,2025-08-21,399464,FinTech,Group Health Insurance,Bahia
00Q26c9d8a7d98f,Grace,Smith,Wayne Ent 91,Working,Trade Show,2025-06-08,2859510,Financial Services,Fleet Auto Insurance,Rio Grande do Sul
00Q8633e25d26b9,Alice,Thomas,Stark Ind 15,Nurturing,Web,2025-02-24,2055610,Financial Services,Pension Fund Management,Distrito Federal
00Qec3f7c62c05d,Grace,Wilson,Initech 6,Nurturing,LinkedIn,2025-03-03,1129126,Healthcare,Cyber Liability Insurance,Bahia
00Q2cbbaa974187,David,Wilson,Stark Ind 51,New,LinkedIn,2025-10-16,627075,Insurance,Fleet Auto Insurance,Minas Gerais
00Qa502f104dbcb,Charlie,Jackson,MomCorp 23,Nurturing,Trade Show,2025-01-30,1686284,Insurance,Cyber Liability Insurance,Rio Grande do Sul
00Q0259d165a121,Grace,Williams,Aperture Science 61,Working,Partner,2025-10-12,18064744,Financial Services,Group Health Insurance,Sao Paulo
00Qff6d70f0a815,Kelly,Williams,Dunder Mifflin 48,New,Cold Call,2025-10-07,4434677,Financial Services,Corporate Life Insurance,Distrito Federal
00Q67d2e2c57b55,Eva,Thomas,MomCorp 13,Working,Web,2025-07-24,2092323,Insurance,Commercial Property,Santa Catarina
00Q3e445ef5f34d,Jack,Thomas,Dunder Mifflin 98,Working,Cold Call,2025-07-25,14975105,Financial Services,Group Health Insurance,Rio de Janeiro
00Q8ec1e6f4216f,Henry,Brown,Wayne Ent 27,Working,Web,2025-08-23,5301733,Financial Services,Corporate Life Insurance,Parana
00Q453019cf03cd,Jane,Johnson,Hooli 88,Working,Partner,2025-05-06,521190,Insurance,Group Health Insurance,Distrito Federal
00Qf852e1f4e836,Bob,Johnson,Vandelay Ind 40,New,Cold Call,2025-07-25,1713001,Retail,Commercial Property,Distrito Federal
00Q66622689d68d,Jack,Jackson,MomCorp 96,Working,Partner,2025-02-04,4712214,Financial Services,Cyber Liability Insurance,Minas Gerais
00Qb88b898ec865,Eva,White,Globex 70,Working,Web,2025-03-05,1707119,Retail,Directors & Officers (D&O),Sao Paulo
00Q7d186d8a459e,Charlie,Anderson,Cyberdyne 50,New,Partner,2025-03-01,236680024,Banking,Directors & Officers (D&O),Sao Paulo
00Q6687703da60e,Grace,Brown,Virtucon 7,Closed - Not Converted,Cold Call,2025-10-28,2457436,FinTech,Pension Fund Management,Parana
00Q3b1607ed5fbd,Jane,Anderson,Hooli 26,New,Cold Call,2025-10-31,4242926,FinTech,Corporate Life Insurance,Parana
00Q8906193c2ee7,David,Brown,Globex 27,Closed - Converted,Web,2025-10-22,22691300,Banking,Pension Fund Management,Rio Grande do Sul
00Qbbd4881013bf,Ivy,Brown,Stark Ind 38,Closed - Not Converted,LinkedIn,2025-05-20,2826369,Financial Services,Commercial Property,Minas Gerais
00Q2228e8775aa3,Jack,Harris,Cyberdyne 30,New,Referral,2025-10-15,269333,FinTech,Fleet Auto Insurance,Minas Gerais
00Qcaa458ba9993,Jane,Smith,Aperture Science 24,Working,Referral,2025-06-25,2370170,Financial Services,Commercial Property,Parana
00Q7b4cb18cc972,Grace,Doe,Massive Dynamic 73,New,Partner,2025-01-02,2925595,Insurance,Directors & Officers (D&O),Rio de Janeiro
00Qbcd035b5eb8c,Jane,Thomas,Vandelay Ind 99,Working,Trade Show,2025-11-24,3339179,Retail,Cyber Liability Insurance,Bahia
00Qd2caa58bdb14,Kelly,Doe,MomCorp 50,New,Trade Show,2025-10-24,897511,Insurance,Group Health Insurance,Santa Catarina
00Q753ff83d7e74,Grace,Harris,Tyrell Corp 1,New,LinkedIn,2025-02-25,1175068,Retail,Pension Fund Management,Sao Paulo
00Qb7de38479386,Alice,Davis,Massive Dynamic 22,New,Partner,2025-10-15,460743,Insurance,Fleet Auto Insurance,Distrito Federal
00Q89c6bc21b197,Charlie,Jackson,Stark Ind 4,Nurturing,Web,2025-03-24,1225298,Insurance,Corporate Life Insurance,Rio de Janeiro
00Q1df31cfe2e4e,Jane,Johnson,Virtucon 67,Nurturing,LinkedIn,2025-04-23,2325443,Financial Services,Commercial Property,Rio de Janeiro
00Q49f854c38c6f,Charlie,Moore,Dunder Mifflin 41,New,Referral,2025-06-18,5433929,Healthcare,Group Health Insurance,Parana
00Q9a6e1b5df3b6,Eva,Jackson,Tyrell Corp 5,Closed - Not Converted,Partner,2025-07-17,9111295,Financial Services,Group Health Insurance,Bahia
00Qdf1c472e899f,Ivy,Moore,Virtucon 3,Working,LinkedIn,2025-07-11,4432743,FinTech,Fleet Auto Insurance,Santa Catarina
00Qba268f5087ca,Ivy,Thomas,Initech 42,Closed - Not Converted,Partner,2025-11-22,350746,Retail,Cyber Liability Insurance,Parana
00Q6e122de8183b,Ivy,Davis,Hooli 49,Working,Trade Show,2025-10-28,801363,Insurance,Fleet Auto Insurance,Santa Catarina
00Q7054f11069ab,Jane,White,Cyberdyne 65,New,Web,2025-01-19,1719522,FinTech,Group Health Insurance,Minas Gerais
00Qf09883c357ea,Grace,Anderson,MomCorp 1,Working,Partner,2025-06-27,13667507,Financial Services,Corporate Life Insurance,Bahia
00Qeb1d850ee1ed,David,Doe,Acme Corp 41,Working,Cold Call,2025-08-25,3515884,Financial Services,Pension Fund Management,Santa Catarina
00Q2588e0c4c4a1,Charlie,Harris,Initech 15,Nurturing,LinkedIn,2025-10-21,984189,FinTech,Commercial Property,Sao Paulo
00Qa80dab7758ce,Frank,Jackson,Gekko & Co 48,Nurturing,LinkedIn,2025-08-08,2113056,Banking,Cyber Liability Insurance,Rio Grande do Sul
00Q7f53c7000b3d,Jack,Harris,Acme Corp 27,Working,Referral,2025-05-18,1339682,Insurance,Corporate Life Insurance,Distrito Federal
00Q4622b32c56a3,Ivy,Harris,Virtucon 8,Closed - Converted,Referral,2025-03-06,906192,FinTech,Cyber Liability Insurance,Distrito Federal
00Qba1dca5cd2f7,Jane,Jackson,Globex 27,Working,Partner,2025-02-27,6510545,Healthcare,Group Health Insurance,Minas Gerais
00Q305508f5bf55,Alice,Smith,Cyberdyne 1,New,Trade Show,2025-05-27,23096005,Financial Services,Pension Fund Management,Rio de Janeiro
00Qbe7fb430499f,Bob,Smith,Acme Corp 25,New,Web,2025-05-25,447324,Retail,Directors & Officers (D&O),Distrito Federal
00Q8e16c9df2a7b,Ivy,Jackson,Stark Ind 51,New,LinkedIn,2025-09-10,10797656,Banking,Group Health Insurance,Bahia
00Q1d831832f41f,Mia,Jackson,Vandelay Ind 72,Closed - Converted,Web,2025-06-05,871590,FinTech,Corporate Life Insurance,Sao Paulo
00Q23a86ed02754,Jane,Davis,Hooli 56,New,Web,2025-05-15,5724672,Insurance,Fleet Auto Insurance,Distrito Federal
00Q431281d53f91,Bob,Doe,Massive Dynamic 56,Working,Cold Call,2025-10-09,13970557,Financial Services,Corporate Life Insurance,Bahia
00Qa2a01c8f6163,Charlie,Smith,Stark Ind 50,Closed - Not Converted,Trade Show,2025-08-23,2602414,Insurance,Commercial Property,Sao Paulo
00Q43caaa991eff,Frank,Taylor,Tyrell Corp 90,Closed - Converted,Cold Call,2025-02-11,10389042,Financial Services,Pension Fund Management,Minas Gerais
00Qcc9059f783d5,Charlie,White,Black Mesa 19,Working,Referral,2025-03-28,652851,Insurance,Fleet Auto Insurance,Distrito Federal
00Q50dcf7256b09,Eva,Smith,Acme Corp 4,Working,Cold Call,2025-10-04,15015305,Banking,Corporate Life Insurance,Parana
00Qfa9dcd1c3961,Mia,Johnson,Acme Corp 87,Working,LinkedIn,2025-07-04,2495255,Banking,Corporate Life Insurance,Sao Paulo
00Q394760182c66,Mia,Doe,Cyberdyne 70,Closed - Converted,LinkedIn,2025-02-14,685524,Retail,Pension Fund Management,Rio de Janeiro
00Q223f84db72b0,Ivy,Jackson,Soylent Corp 42,Working,Cold Call,2025-03-02,1369753,Insurance,Directors & Officers (D&O),Bahia
00Q047b65262a99,Charlie,Doe,Tyrell Corp 10,Closed - Not Converted,Partner,2025-04-15,20983585,Banking,Group Health Insurance,Rio de Janeiro
00Qa485d7dbd8ed,Jane,Harris,MomCorp 3,New,LinkedIn,2025-11-19,709732,Retail,Directors & Officers (D&O),Bahia
00Q082c5d06332e,Jack,Wilson,Stark Ind 72,Closed - Converted,LinkedIn,2025-09-20,469270,Retail,Cyber Liability Insurance,Minas Gerais
00Qddb93282ceaf,David,Thomas,Acme Corp 4,Closed - Not Converted,Cold Call,2025-03-06,1459287,Insurance,Pension Fund Management,Parana
00Q6184151760a7,Jack,Taylor,Cyberdyne 86,Nurturing,Cold Call,2025-08-29,16727619,Financial Services,Pension Fund Management,Rio Grande do Sul
00Q1cb6f9a24781,Charlie,Jackson,Tyrell Corp 96,Working,Cold Call,2025-10-27,26130938,Financial Services,Commercial Property,Rio Grande do Sul
00Q2a22fd408b1d,Mia,Harris,Initech 30,Nurturing,Trade Show,2025-04-28,21678716,Financial Services,Pension Fund Management,Bahia
00Q7ba6b27b0bb0,Grace,Smith,Stark Ind 26,Closed - Converted,Cold Call,2025-11-25,30189817,Financial Services,Group Health Insurance,Rio de Janeiro
00Q934ba884ad1b,Charlie,White,Virtucon 62,New,Cold Call,2025-08-03,1865702,Insurance,Pension Fund Management,Sao Paulo
00Q85f5a0c1b001,Alice,Miller,Tyrell Corp 81,Closed - Converted,LinkedIn,2025-08-21,1087807,Insurance,Directors & Officers (D&O),Minas Gerais
00Q5fcdab6e87b3,Henry,Doe,Oscorp 59,Nurturing,Web,2025-10-14,358250,Retail,Commercial Property,Rio Grande do Sul
00Qf8cb149199e4,John,Taylor,Initech 77,Closed - Converted,LinkedIn,2025-08-16,1798625,Insurance,Commercial Property,Parana
00Q3fef312dcaf5,John,Thomas,Umbrella Corp 93,New,Cold Call,2025-05-04,6581773,Financial Services,Fleet Auto Insurance,Bahia
00Qd03592e1a671,Henry,Davis,Gekko & Co 36,New,Cold Call,2025-02-18,167411,Retail,Directors & Officers (D&O),Rio Grande do Sul
00Q45ed4be1e838,Jane,Jackson,Stark Ind 91,New,Cold Call,2025-03-24,8555166,Financial Services,Fleet Auto Insurance,Bahia
00Qa7eb12438aa0,John,White,Acme Corp 40,Working,Referral,2025-11-02,1551109,Insurance,Directors & Officers (D&O),Rio de Janeiro
00Qd238b7117196,Kelly,Davis,Cyberdyne 94,Working,Cold Call,2025-06-21,452823,FinTech,Pension Fund Management,Bahia
00Q3896ba487608,Mia,Brown,Soylent Corp 68,New,LinkedIn,2025-03-31,1803376,Insurance,Group Health Insurance,Bahia
00Qae91af888f50,Liam,Wilson,Oscorp 68,Working,LinkedIn,2025-04-10,5401613,Insurance,Pension Fund Management,Rio de Janeiro
00Qcaa9b64389b5,John,Miller,Gekko & Co 52,Nurturing,LinkedIn,2025-04-09,2870413,Banking,Group Health Insurance,Minas Gerais
00Q66cbea62ed26,Grace,Thomas,Acme Corp 29,Nurturing,Partner,2025-04-26,1335249,Financial Services,Pension Fund Management,Rio Grande do Sul
00Q34882417af10,Mia,Johnson,MomCorp 5,Closed - Not Converted,Referral,2025-03-04,2187160,Insurance,Cyber Liability Insurance,Rio de Janeiro
00Qfde5ebc108c2,Kelly,Johnson,Globex 54,Nurturing,Partner,2025-10-21,25986556,Financial Services,Directors & Officers (D&O),Bahia
00Q7e8b10b1fe32,Mia,Taylor,Cyberdyne 94,Nurturing,Trade Show,2025-02-05,2198005,Insurance,Directors & Officers (D&O),Bahia
00Q761895912bbb,Kelly,Anderson,Oscorp 25,Closed - Not Converted,Partner,2025-09-20,956013,Healthcare,Fleet Auto Insurance,Parana
00Q1df392813e76,Bob,Taylor,Initech 68,Closed - Converted,Cold Call,2025-08-02,12653462,Banking,Fleet Auto Insurance,Bahia
00Q5a9210ea47b3,Eva,Doe,Soylent Corp 4,New,Partner,2025-06-09,14281526,Banking,Directors & Officers (D&O),Rio de Janeiro
00Qfaa27f0e5dde,Jack,Taylor,Oscorp 34,Working,Web,2025-05-20,235520,Retail,Group Health Insurance,Parana
00Qb64f9b623c1a,Liam,Jackson,Tyrell Corp 65,New,Web,2025-09-07,2741992,Financial Services,Cyber Liability Insurance,Minas Gerais
00Q5226fc988a8b,Ivy,Davis,Initech 4,New,LinkedIn,2025-01-01,1600288,FinTech,Pension Fund Management,Sao Paulo
00Qbed23a392b4f,Eva,Anderson,Black Mesa 25,New,Partner,2025-03-16,6353442,Financial Services,Corporate Life Insurance,Rio de Janeiro
00Q0acdf68d174d,Kelly,Harris,Initech 85,Working,Cold Call,2025-10-24,7765227,Insurance,Commercial Property,Rio Grande do Sul
00Q081c13dae99c,Kelly,Moore,Initech 63,New,Referral,2025-10-10,3208045,Financial Services,Commercial Property,Minas Gerais
00Q587e868f161d,John,Doe,Oscorp 18,Nurturing,Partner,2025-01-19,26095281,Financial Services,Pension Fund Management,Bahia
00Q6d5a1f5b236e,Bob,White,Initech 30,Closed - Not Converted,Referral,2025-07-23,2703202,Insurance,Corporate Life Insurance,Rio de Janeiro
00Q822cff0a2383,Grace,Taylor,Globex 82,Nurturing,Cold Call,2025-02-19,27323947,Financial Services,Corporate Life Insurance,Minas Gerais
00Qe9f6e5b278e6,Jack,Harris,Umbrella Corp 88,New,Trade Show,2025-08-09,25490576,Financial Services,Group Health Insurance,Minas Gerais
00Q8c433047cdce,Jane,Anderson,Umbrella Corp 98,Closed - Converted,Web,2025-11-21,7578054,Financial Services,Group Health Insurance,Rio de Janeiro
00Q4cdf15e4b028,Alice,Brown,Cyberdyne 24,Closed - Converted,Web,2025-10-27,1165815,FinTech,Commercial Property,Sao Paulo
00Q6e1c703537e5,Eva,Anderson,Hooli 97,Closed - Converted,Trade Show,2025-09-09,8663493,Financial Services,Group Health Insurance,Parana
00Q65469dfa4d1b,David,White,Acme Corp 4,Working,Cold Call,2025-09-05,1487516,FinTech,Fleet Auto Insurance,Sao Paulo
00Q1050286fa5de,Charlie,Moore,Massive Dynamic 43,New,Trade Show,2025-02-08,1386437,FinTech,Directors & Officers (D&O),Distrito Federal
00Q03aceb016681,John,Thomas,Tyrell Corp 91,Nurturing,Trade Show,2025-03-07,605302,Insurance,Group Health Insurance,Rio de Janeiro
00Qd110a17e4100,Liam,Anderson,Stark Ind 76,Working,Web,2025-04-10,3305685,Insurance,Corporate Life Insurance,Distrito Federal
00Q17757cf8c768,Henry,Williams,Acme Corp 34,Working,Trade Show,2025-03-20,2853712,Insurance,Directors & Officers (D&O),Santa Catarina
00Q86d79045073b,John,Wilson,Stark Ind 32,Closed - Not Converted,Cold Call,2025-11-12,36203360,Financial Services,Commercial Property,Minas Gerais
00Q8e02d807d216,Henry,Brown,Cyberdyne 28,Closed - Converted,Partner,2025-10-11,53775088,Financial Services,Pension Fund Management,Bahia
00Q58309ebac35d,Kelly,Harris,Globex 83,Closed - Converted,Web,2025-02-14,23139510,Banking,Commercial Property,Rio Grande do Sul
00Q643703b0da60,Frank,Davis,Gekko & Co 45,New,Trade Show,2025-05-03,2541564,Financial Services,Cyber Liability Insurance,Parana
00Qef1cc1807128,Charlie,Johnson,Stark Ind 86,New,Partner,2025-09-12,121738,Healthcare,Group Health Insurance,Rio de Janeiro
00Q1ddcd54a94a3,John,Doe,Initech 60,Closed - Not Converted,Cold Call,2025-10-17,5259305,Financial Services,Commercial Property,Rio Grande do Sul
00Q75f5f3959f90,Alice,Smith,Black Mesa 12,Closed - Converted,Partner,2025-08-11,475347,Healthcare,Pension Fund Management,Bahia
00Q7dc4fc53b654,Alice,Harris,Initech 94,Closed - Not Converted,Referral,2025-03-06,4898935,Financial Services,Directors & Officers (D&O),Minas Gerais
00Qbfb4840ba240,Jack,Jackson,Vandelay Ind 16,Closed - Converted,LinkedIn,2025-06-02,1693546,FinTech,Commercial Property,Minas Gerais
00Q257c4cdc18dd,John,Anderson,Wayne Ent 99,Closed - Not Converted,Trade Show,2025-08-23,17493828,Financial Services,Cyber Liability Insurance,Distrito Federal
00Q44934d25ee84,Alice,Jackson,Massive Dynamic 71,Nurturing,Referral,2025-07-20,990802,FinTech,Pension Fund Management,Santa Catarina
00Q69bbd4f8fa03,David,Anderson,Virtucon 15,Working,Web,2025-03-30,19659000,Banking,Pension Fund Management,Distrito Federal
00Q6ba4b17375de,Kelly,Jackson,LexCorp 59,New,Trade Show,2025-05-03,1312390,Insurance,Pension Fund Management,Rio de Janeiro
00Qf37f7c8c9d96,John,White,Cyberdyne 30,Working,Cold Call,2025-10-06,13923866,Banking,Pension Fund Management,Minas Gerais
00Q07955d34650a,Jane,Moore,Globex 74,Working,Cold Call,2025-05-31,15330171,Banking,Fleet Auto Insurance,Distrito Federal
00Q4fcd45832025,Charlie,Miller,Stark Ind 21,New,Web,2025-11-09,314175,Insurance,Group Health Insurance,Distrito Federal
00Qadcdca8f6f36,David,Miller,Hooli 46,New,Referral,2025-09-25,3002127,Financial Services,Fleet Auto Insurance,Parana
00Q80b052d45e86,David,Brown,Oscorp 98,Nurturing,Trade Show,2025-05-10,9554139,Financial Services,Corporate Life Insurance,Bahia
00Q586b92c1b137,John,Brown,Acme Corp 73,New,Web,2025-01-19,3469479,Financial Services,Cyber Liability Insurance,Bahia
00Q89fa8cff66f8,Grace,Brown,Umbrella Corp 4,Closed - Converted,Web,2025-10-28,15261077,Financial Services,Corporate Life Insurance,Sao Paulo
00Qa32aa351effe,John,Wilson,Tyrell Corp 8,Working,Cold Call,2025-11-10,685386,Insurance,Fleet Auto Insurance,Minas Gerais
00Q98a206732d68,Charlie,White,Wayne Ent 79,New,Referral,2025-05-15,7338240,Retail,Pension Fund Management,Sao Paulo
00Q03e7f2914063,John,Miller,Wayne Ent 40,New,Partner,2025-02-11,15721971,Banking,Group Health Insurance,Distrito Federal
00Q5fccf5abf43e,David,Wilson,Globex 89,Closed - Converted,Partner,2025-04-21,8318690,Financial Services,Pension Fund Management,Rio Grande do Sul
00Q7f163095372d,Frank,Davis,Initech 65,Closed - Not Converted,Referral,2025-10-08,19585699,Financial Services,Fleet Auto Insurance,Rio Grande do Sul
00Q372a8191d608,Alice,Brown,Hooli 17,New,Trade Show,2025-04-03,4161345,Insurance,Cyber Liability Insurance,Santa Catarina
00Q17c3feb096c3,Eva,Williams,LexCorp 51,Working,Referral,2025-05-22,1657439,FinTech,Commercial Property,Bahia
00Q71caeaa70729,Bob,Williams,Dunder Mifflin 72,Working,LinkedIn,2025-05-23,1090727,Healthcare,Fleet Auto Insurance,Rio de Janeiro
00Q71b597f5e2a8,Frank,Smith,Soylent Corp 36,Closed - Converted,Cold Call,2025-04-21,298794,Insurance,Corporate Life Insurance,Rio de Janeiro
00Q00024e334d74,Eva,White,Umbrella Corp 89,Nurturing,Referral,2025-06-30,2179950,FinTech,Fleet Auto Insurance,Minas Gerais
00Q80445bfa5d13,Bob,Anderson,Virtucon 58,Closed - Converted,Referral,2025-08-02,921089,FinTech,Commercial Property,Minas Gerais
00Q78643f1af392,Jane,Moore,Gekko & Co 46,Closed - Not Converted,Partner,2025-08-28,708773,Insurance,Corporate Life Insurance,Santa Catarina
00Q3d04b4c53ca7,Henry,Brown,Dunder Mifflin 30,Working,LinkedIn,2025-08-12,7973229,Banking,Corporate Life Insurance,Parana
00Q360e17e968f9,Ivy,Harris,Massive Dynamic 33,Working,Referral,2025-03-22,29759782,Financial Services,Directors & Officers (D&O),Rio Grande do Sul
00Q381086be951c,Mia,Harris,MomCorp 46,Nurturing,Web,2025-07-31,17593726,Financial Services,Commercial Property,Santa Catarina
00Qa22469c36298,Henry,Brown,Initech 77,Working,Partner,2025-09-27,229723,Insurance,Fleet Auto Insurance,Santa Catarina
00Q29233dd79352,Frank,Smith,LexCorp 31,Working,Partner,2025-02-13,5951346,Financial Services,Fleet Auto Insurance,Distrito Federal
00Q08b72bf71116,Charlie,Thomas,Gekko & Co 66,Closed - Not Converted,Web,2025-08-21,34809837,Banking,Corporate Life Insurance,Parana
00Qb4d7279ec0c1,Kelly,Thomas,Dunder Mifflin 62,Working,Referral,2025-05-14,13988544,Financial Services,Cyber Liability Insurance,Parana
00Q0b2a7b32e4fd,Jack,Brown,Aperture Science 59,New,Referral,2025-08-17,2042345,FinTech,Cyber Liability Insurance,Rio Grande do Sul
